              Y               X               Z     Campo-Total
         -4.868           0.655          -0.100       329.17442
          9.970           6.757          -0.100        -8.56968
         10.829           6.127          -0.100        -4.74925
         -4.107           2.942          -0.100       -87.34654
         14.673           9.360          -0.100        -1.08596
         11.133          -1.632          -0.100        -3.10916
         -9.268           9.462          -0.100       -16.10481
        -13.428          12.882          -0.100        -1.47215
         11.685           8.024          -0.100        -3.17898
          3.112          -4.898          -0.100      -139.03185
          3.302          -6.327          -0.100       158.42801
         -7.894           2.731          -0.100       256.59527
          9.498          10.468          -0.100        -5.05794
         -2.376           1.278          -0.100       -65.61930
         -0.150          -6.976          -0.100      -149.00421
        -10.517          -3.869          -0.100       -12.14819
        -13.151           4.173          -0.100        -7.89435
         12.597           0.498          -0.100        -2.05159
         12.830           4.275          -0.100        -2.05646
         14.550          -0.372          -0.100        -1.43034
         11.759          -8.080          -0.100        -5.30292
         -4.729           3.892          -0.100       -73.58897
          7.664          -8.325          -0.100       273.15119
         -9.160          -3.160          -0.100       -23.11590
         14.565          -1.626          -0.100        -1.49479
         -6.699          14.381          -0.100        -1.85740
         -5.072           5.071          -0.100       -51.06294
         10.383          -3.416          -0.100        -4.83950
         -1.020           8.073          -0.100        -7.95239
          7.414           9.963          -0.100       -15.54746
          1.597          12.710          -0.100        -3.02668
        -11.435          -3.875          -0.100        -8.57348
          2.710           5.219          -0.100       -60.45242
         11.476           7.918          -0.100        -3.53102
          1.260         -11.617          -0.100       -11.92376
          2.833           6.288          -0.100      -100.08566
         -8.731          10.606          -0.100        -8.04901
         13.989          -5.209          -0.100        -2.06524
          1.909         -13.451          -0.100        -5.74290
         -0.316           3.194          -0.100       -14.94633
         -8.283          -6.254          -0.100       110.60989
        -10.594          -0.691          -0.100       -26.86341
         -8.860          -6.001          -0.100       -66.18773
          1.272         -10.812          -0.100       -18.61985
         -9.580          12.371          -0.100        -3.02674
         -1.889           5.143          -0.100       -13.71297
         11.320           8.462          -0.100        -3.62037
        -12.802         -11.632          -0.100        -1.73739
         -7.448         -10.030          -0.100       -10.14426
         10.249          11.270          -0.100        -2.80521
         -5.691          -7.530          -0.100       228.61658
          2.904          -4.387          -0.100       -82.60630
         -1.484          -2.426          -0.100       -38.24682
          7.620           0.635          -0.100        -6.25877
          7.803          -9.341          -0.100       -98.79608
         -0.027          -8.221          -0.100       -61.94610
          9.907          -1.919          -0.100        -4.25715
          3.868         -14.357          -0.100        -4.38947
         12.668          -5.543          -0.100        -3.15579
          8.265          -0.039          -0.100        -5.22708
         11.943          11.614          -0.100        -1.58732
