              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
          2.398          12.837          -0.100         0.73770         0.07068        -0.06052        -0.19981         0.00197        -0.53789
        -10.070          -1.450          -0.100         0.65197         4.01319         0.74772         3.46870         1.15209        -4.12067
          9.559           7.524          -0.100        -1.41513         0.12331         0.05424         3.28776        -0.71910        -1.87264
         11.191           6.041          -0.100        -0.32310        -0.02553         0.01327         0.92754        -0.09244        -0.60444
          8.795           2.432          -0.100         0.12018        -0.30208         0.04529         0.80791        -0.10543        -0.92809
         -6.140           1.473          -0.100       -27.04772        -3.37156         5.08881        -5.46362        -2.48063        32.51133
         -3.388          -2.762          -0.100        26.80512         4.21575        14.92025        -9.51263         3.33546       -17.29248
         -1.486           1.680          -0.100        -2.03131        -2.46009        -0.72326        16.18931        37.35790       -14.15800
          1.095          -4.232          -0.100        16.03022         0.98234        -8.71552        -0.81376        -2.06682       -15.21645
        -13.248          -6.000          -0.100        -0.05045         0.43631         0.02641         0.61194         0.04845        -0.56149
         14.156          -9.226          -0.100        -0.19055        -0.19952         0.00636         0.47866        -0.02665        -0.28811
         -8.477           4.981          -0.100         6.86565       -23.32882       -33.31130         4.21042        37.89241       -11.07607
        -14.844          -2.624          -0.100        -0.20330         0.35928         0.02067         0.72364         0.05314        -0.52033
          3.983          -2.645          -0.100         2.97096        -0.04425        -0.28646         0.16391        -0.23923        -3.13486
         -9.716           1.591          -0.100        -4.59405         2.27760         0.81251        17.62198         8.25615       -13.02793
        -12.127           1.147          -0.100        -1.24998         0.53380         0.05878         3.29779         0.45506        -2.04781
         -9.622         -13.191          -0.100         0.34786         0.33419         0.02157        -0.02835         0.01229        -0.31952
         -6.166           1.720          -0.100       -22.82271        -5.46491         0.93835        -8.75247        -2.93788        31.57519
         -3.244           7.443          -0.100        -3.60786        -5.46944        -2.83701       -36.82951        -2.89806        40.43737
         -2.870          -2.127          -0.100       -22.69067         4.59106        22.49959       -11.71205        -2.28764        34.40272
         -8.622           4.743          -0.100        -0.39189       -22.10713       -32.08823         7.91311        45.83437        -7.52122
